text,Sentiment,Sentiment_Label,Sentiment_Code
vision pro that means bye-bye iphone so,0.0,Neutral,0
long apple,-0.05,Negative,0
watch i'll just put him in the cabinet,0.0,Neutral,0
for now i mean the first thing i'm doing,-0.03125,Negative,0
with my weekend is going to mcdonald's,0.0,Neutral,0
for breakfast the apple vision pro,0.0,Neutral,0
doesn't have uber or lift and i'm,0.0,Neutral,0
definitely not driving in this thing all,0.0,Neutral,0
i can find was this app called rides and,0.0,Neutral,0
there seems to be like three dri drivers,0.0,Neutral,0
in my city on this app but it's going to,0.0,Neutral,0
have to do all right so nema is our,0.2857142857142857,Positive,1
driver he's almost here i think i hear,0.0,Neutral,0
him yep oh gosh he probably thinks i'm,0.0,Neutral,0
so weird hello hey how are you good wow,0.09999999999999998,Positive,1
this is is this is this a dystopian yeah,0.0,Neutral,0
you're nema yeah all right i'm ryan nice,0.44285714285714284,Positive,1
to meet you nice toet you i'm going to,0.6,Positive,1
have to be extremely focused on my,-0.125,Negative,0
battery life in this headset because if,0.0,Neutral,0
it dies so do i pretty much nema is,0.225,Positive,1
probably super uncomfortable with the,-0.08333333333333334,Negative,0
fact that i'm wearing this and so am i,0.0,Neutral,0
and i found this really cool feature if,0.35,Positive,1
you feel awkward you just go to the moon,-0.6,Negative,0
until you arrive to,0.0,Neutral,0
mcdonald's i have a feeling i'm going to,0.0,Neutral,0
get more rides with nema because he's,0.5,Positive,1
like the only person on that app i would,0.0,Neutral,0
feel so uncomfortable if someone wearing,-0.5,Negative,0
this got in my car regardless where at,0.0,Neutral,0
mcdonald's this is going to be my real,0.2,Positive,1
first social interaction i'm extremely,0.05277777777777778,Positive,1
uncomfortable but your boy has to get,-0.5,Negative,0
some hot cakes walking into mcdonald's,0.25,Positive,1
with this on was crazy i pulled up my,-0.6,Negative,0
mcdonald's app to type in my code and it,0.0,Neutral,0
actually worked that was weird i placed,-0.25,Negative,0
my order and i i tried using apple pay,0.0,Neutral,0
with the vision pro i don't think it,0.0,Neutral,0
works so i just used regular money which,0.0,Neutral,0
feels really ironic somehow thanks so,0.2,Positive,1
much have a good one if this visual,0.3,Positive,1
represents the future sign me up all,0.0,Neutral,0
right next up i think i'm going to go,0.14285714285714285,Positive,1
get a workout in i opened up the ride,0.0,Neutral,0
sharing app again and one of the other,-0.125,Negative,0
two drivers in my city is picking me up,0.0,Neutral,0
for ryan ryan yes how are you good good,0.7,Positive,1
do you think i look,0.0,Neutral,0
silly no no no,-0.5,Negative,0
okay next up time to get a workout in my,0.25,Positive,1
day pass is over there i don't know how,0.0,Neutral,0
i'm going to show them this oh this guy,0.0,Neutral,0
got the advis oh cheers hey thank you uh,0.0,Neutral,0
do you have your bar code i have like a,0.0,Neutral,0
qr code right here what's your name,0.2857142857142857,Positive,1
josie,0.0,Neutral,0
hey workout plan we're going to get a,0.0,Neutral,0
run in i'm going to do 100 pull-ups hit,0.0,Neutral,0
a quick lift all without taking off the,0.3333333333333333,Positive,1
headset and hopefully without activating,0.0,Neutral,0
the lunk alarm i thought running a mile,0.0,Neutral,0
in the apple vision pro would be pretty,0.25,Positive,1
tough but it's not so bad when you can,-0.5444444444444444,Negative,0
watch a handsome funny guy's youtube,0.375,Positive,1
videos to pass the time no honestly,-0.3,Negative,0
running this mile was extremely,-0.125,Negative,0
difficult the pull-ups were a lot more,0.0,Neutral,0
fun don't look right now but there's a,0.2928571428571428,Positive,1
little guy chilling on the weights hey,-0.34375,Negative,0
bu i get distracted enough as it is when,0.0,Neutral,0
i go to the gym but now that i can play,0.0,Neutral,0
a hyper realistic version of fruit ninja,0.16666666666666666,Positive,1
in between sets things might be getting,0.0,Neutral,0
out of hand as i made my way to the,0.0,Neutral,0
weights it became clear oh sorry i am,-0.19999999999999998,Negative,0
sticking out like a sore thumb and i,0.0,Neutral,0
didn't even have to activate the lunk,0.0,Neutral,0
alarm to do so hey thank you guys bye,0.0,Neutral,0
josie see you later workout complete,0.05,Positive,1
even got some fruit nin in so that was,0.0,Neutral,0
nice i think it's time to go grocery,0.6,Positive,1
shopping i requested another ride and,0.0,Neutral,0
guess what n alert hey n hey how you,0.0,Neutral,0
good having having a good day thank you,0.7,Positive,1
good to see you again you like,0.7,Positive,1
coffee oh yes thank you you like it oh,0.0,Neutral,0
yeah oh more thank you nema and i ran,0.5,Positive,1
out of things to talk about and i i went,0.0,Neutral,0
to the moon again i did don't judge me,0.0,Neutral,0
you would do it too you,0.0,Neutral,0
would i think nemo is warming up to me,0.0,Neutral,0
he gave me not one not two but three,0.0,Neutral,0
chocolates i am a target for one reason,0.0,Neutral,0
and one reason only,0.0,Neutral,0
audy sorry if i look silly oh so after,-0.5,Negative,0
walking through some ambiguous aisles at,0.0,Neutral,0
target i made my way to the spaghetti,0.0,Neutral,0
aisle i think walking through target i i,0.0,Neutral,0
started to realize the limitations of,0.0,Neutral,0
this headset as well as the limitations,0.0,Neutral,0
of myself i can't stop compulsively,0.0,Neutral,0
buying things like new prime flavors and,0.13636363636363635,Positive,1
pokémon plushies that i really don't,0.2,Positive,1
need i just don't need it how you doing,0.0,Neutral,0
all good did you see the commercials for,0.7,Positive,1
these things i'm had p i,0.0,Neutral,0
mean yeah see you,-0.3125,Negative,0
later take care pasta night has been,0.0,Neutral,0
secured it's going to be a fun night i,0.3,Positive,1
need to ride home hey nema hey good good,0.7,Positive,1
to see you did some shopping you want,0.0,Neutral,0
chate oh i'll take a chocolate thank you,0.0,Neutral,0
yummy nema is truly the goat how many,0.5,Positive,1
coffee chocolates has this man given me,0.0,Neutral,0
and on top of that i'm charging my,0.5,Positive,1
battery packs non-stop he is,0.0,Neutral,0
single-handedly getting me through this,0.0,Neutral,0
all right bye-bye nema love i just love,0.42857142857142855,Positive,1
you,0.0,Neutral,0
can you guys please spam the comments,0.0,Neutral,0
with i love nema so i don't feel weird,0.0,Neutral,0
about,0.0,Neutral,0
this made it back home the strainer is,0.0,Neutral,0
on the stove top the prime is in the,0.5,Positive,1
fridge the pasta's on the couch i'm,0.0,Neutral,0
going to grab a chair and then facetime,0.0,Neutral,0
my dad before calling him i realized my,0.0,Neutral,0
battery is down to 7% it's actually,-0.07777777777777779,Negative,0
extremely hard to replace a battery for,-0.2916666666666667,Negative,0
the apple vision pro without removing,0.0,Neutral,0
the headset and if i can't get this,0.0,Neutral,0
battery back on without taking the,0.0,Neutral,0
headset off this challenge is over oh,0.0,Neutral,0
we're good okay i wish i could see what,0.6,Positive,1
i look like no you don't,0.0,Neutral,0
really oh yeah my hair looks like a,0.2,Positive,1
helmet it doesn't move or anything i,0.0,Neutral,0
just text you oh you just texted me okay,0.5,Positive,1
you see it uh let's see,0.0,Neutral,0
ew oh that's gross i just put you in the,0.0,Neutral,0
sky act like you're,0.0,Neutral,0
flying all right dad i'll let you go,0.2857142857142857,Positive,1
love you,0.5,Positive,1
bye i have about an hour until my next,0.0,Neutral,0
activity and when this happens in my,0.0,Neutral,0
daily life i normally just hang out lay,0.075,Positive,1
down in different places play some chest,-0.07777777777777779,Negative,0
and i find it relaxing but this feels,0.0,Neutral,0
music,0.0,Neutral,0
different i'm going to go to the park,0.0,Neutral,0
and hang out with my friends yes i have,0.0,Neutral,0
them for now this looks crazy that's the,-0.6,Negative,0
scooter i'm going to rent and let's see,0.0,Neutral,0
if i can do this start ride smell you,0.0,Neutral,0
later okay so you should 100% not drive,0.25,Positive,1
in this headset however scooting is also,0.0,Neutral,0
yeah it's also dangerous but i'm on my,-0.6,Negative,0
way to play frisbee okay i love playing,0.5,Positive,1
frisbee i just wonder what these cars,0.0,Neutral,0
driving by are thinking i look like,0.0,Neutral,0
someone's,0.0,Neutral,0
music,0.0,Neutral,0
child made it to the park we're going to,0.0,Neutral,0
have a little schoolyard pick hopefully,-0.1875,Negative,0
i get picked first yeah there's actually,0.125,Positive,1
some software running on my apple vision,0.0,Neutral,0
pro to where i can't actually drop,0.0,Neutral,0
it we did a little team draft and nobody,-0.1875,Negative,0
wanted me so i have to take him yeah,0.0,Neutral,0
well all right let's do it let's play,0.2857142857142857,Positive,1
some frisbee i might have to make a,0.0,Neutral,0
battery switch mid game these are the,-0.2,Negative,0
things we do for greatness aka using an,0.0,Neutral,0
apple product for an extended period of,0.0,Neutral,0
time my friends you are watching our,0.0,Neutral,0
first rigorous activity one thing about,0.25,Positive,1
playing sports in apple vision pro it's,0.0,Neutral,0
kind of flattering because it says i'm,0.6,Positive,1
moving too,0.0,Neutral,0
music,0.0,Neutral,0
fast hey isaac have you seen that,0.2,Positive,1
video what what video right there i,0.2857142857142857,Positive,1
don't my depth perception is bad my,-0.6999999999999998,Negative,0
battery levels are bad guys i got to,-0.6999999999999998,Negative,0
switch,0.0,Neutral,0
batteries oh no this took me so long,-0.05,Negative,0
there we go not to brag or anything but,0.0,Neutral,0
i threw the game-winning touchdown i,0.0,Neutral,0
celebrated with my team because of the,0.35,Positive,1
win and because it's past the night i'll,0.275,Positive,1
see you guys at,0.0,Neutral,0
home well it's actually a common,-0.3,Negative,0
misconception is that it's not actually,0.0,Neutral,0
augmented,0.0,Neutral,0
reality,0.0,Neutral,0
what made it back to the crib this is,0.0,Neutral,0
not my house it's a short-term rental i,0.0,Neutral,0
feel like everything is more blurry than,0.5,Positive,1
when i started i don't know that's a by,0.0,Neutral,0
product of sweat but it's becoming more,0.475,Positive,1
and more nauseating as time goes on to,0.5,Positive,1
exist in this headset frisbee was fun,0.3,Positive,1
i'm desperately concerned about my,-0.6,Negative,0
facial acne that is on the horizon i,0.0,Neutral,0
feel it forming on my face and it's in,0.0,Neutral,0
the form of the apple vision pro light,0.4,Positive,1
seal before cooking dinner i decided to,0.0,Neutral,0
take a shower and get as much sweat off,0.2,Positive,1
of my body as possible i can't clean my,0.18333333333333335,Positive,1
face or my hair however i can browse,0.0,Neutral,0
disney plus to see what movie i'm,0.0,Neutral,0
watching later uh-oh spaghetti night my,0.0,Neutral,0
first major laps of judgment of this,0.15625,Positive,1
video just became evident to me i got,0.25,Positive,1
gluten-free pasta i'm going to,0.0,Neutral,0
completely max out this apple vision,0.1,Positive,1
pro's capabilities making spaghetti i,0.0,Neutral,0
pulled up a gordon ramy spaghetti,0.0,Neutral,0
tutorial i threw in some salt i threw in,0.0,Neutral,0
some olive oil i started cooking some,0.0,Neutral,0
meat and then gordon said this if you're,0.0,Neutral,0
better at timing then set a timer gordon,0.5,Positive,1
said if you're bad at timing set a timer,-0.6999999999999998,Negative,0
this is where things start to get pretty,0.25,Positive,1
cool i got an app called sue timer i can,0.35,Positive,1
place it above the turkey sausage and,0.0,Neutral,0
now i know how much time to cook left,0.1,Positive,1
and for inspiration i have a frame of,0.0,Neutral,0
gordon rams,0.0,Neutral,0
eating a piece of a piece of pot pza i'm,0.0,Neutral,0
going to continue look how cool that,0.35,Positive,1
timer is i feel like an absolute chef in,0.2,Positive,1
goes dinner voila guys this is so fun,0.3,Positive,1
i'm making spaghetti with virtual timers,0.0,Neutral,0
and i've got gordon ramsy buffering over,0.0,Neutral,0
here and jetpack joy ride behind me this,0.2,Positive,1
is so fun eventually our sauce was done,0.3,Positive,1
and shortly after our pasta i strained,0.0,Neutral,0
it and then i made my spaghetti plate,0.0,Neutral,0
i'm a little concerned about how i feel,-0.1875,Negative,0
like i'm already getting used to,0.0,Neutral,0
this m ryan you really outdid yourself,0.2,Positive,1
which is not saying,0.0,Neutral,0
music,0.0,Neutral,0
much i have arrived to my final frontier,0.1,Positive,1
of the night bed i'm on disney plus,0.0,Neutral,0
right now i'm looking for a movie i,0.2857142857142857,Positive,1
really want to watch cars but i'm 25,0.2,Positive,1
years,0.0,Neutral,0
old faster than fast quicker than quick,0.2111111111111111,Positive,1
i am,0.0,Neutral,0
lightning if you're wondering how i'm,0.0,Neutral,0
getting screen time while i'm sleeping,0.0,Neutral,0
first of all the battery must be plugged,0.25,Positive,1
in and then this is is what i'm looking,0.0,Neutral,0
at it might look like the headset is off,0.0,Neutral,0
but i'm actually on the,0.0,Neutral,0
moon i slept for a really long time this,-0.05,Negative,0
thing is basically like a really,0.2,Positive,1
expensive sleep mask morning routine,-0.5,Negative,0
first things first i make a cup of,0.25,Positive,1
